Date,Monitors,Transect_Name,Site,Transect_length,Transect_Distance,Quadrat_Notes,Percent_Cover,PSOC,Cover_Category,Habitat,Phase
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,6,,35,Eucalyptus_globulus,NON-NATIVE COVER,Upland,NA
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,6,,4,Lactuca_serriola,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,6,,1,Hirschfeldia_incana,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,6,,1,Carduus_pycnocephalus,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,6,,1,Medicago_polymorpha,NON-NATIVE COVER,Upland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,30,,45,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,30,,98,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL2W,harder_seep,30,22,,0,,NON-NATIVE COVER,Wetland,Phase 1
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,10,,1,Atriplex_prostrata,NON-NATIVE COVER,Wetland,Phase 2
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,14,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,6,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,10,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,6,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,8,,96,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,10,,1,Stipa_miliacea,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,10,,91,Eucalyptus_globulus,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,30,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,22,,4,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,0,,6,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,0,,1,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,30,,7,Sonchus_asper,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,30,,2,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,12,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,16,,5,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,6,,0,,NON-NATIVE COVER,Wetland,Phase 1
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL4W,harder_seep,30,6,,98,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2020-10-15,Wayne C,WL2W,harder_seep,30,0,,80,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,0,,90,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,20,,1,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,20,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,18,,95,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,18,,95,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U2E,harder_seep,30,28,,1,Asparagus_asparagoides,NON-NATIVE COVER,Upland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,18,,0,,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,30,,91,Eucalyptus_globulus,NON-NATIVE COVER,Upland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,4,,10,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,4,,14,Atriplex_prostrata,NON-NATIVE COVER,Wetland,Phase 2
2020-10-15,Wayne C,U1E,harder_seep,30,28,,0,,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,2,,1,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,20,,1,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,26,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,26,,91,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,6,,81,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,6,,6,Atriplex_prostrata,NON-NATIVE COVER,Wetland,Phase 2
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,26,,85,Olea europaea,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,26,,6,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,0,,0,,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,16,,0,,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,30,,22,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,16,,6,Stipa_miliacea,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,28,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,0,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,4,,4,Lactuca_serriola,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,16,,1,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,16,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,6,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-11-25,"Claire, Calen",WL2W,harder_seep,30,22,,0,,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,0,,95,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,0,,70,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,2,,1,Stipa_miliacea,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,2,,1,Bromus_diandrus,NON-NATIVE COVER,Upland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,10,,2,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,22,,8,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-25,"Claire, Calen",WL2W,harder_seep,30,18,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-18,"Claire WS, Wayne C, Calen C, James M",WL2W,harder_seep,30,4,,1,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,20,,82,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,20,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U2E,harder_seep,30,18,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2025-10-23,"Calen Campos, Claire Wilhelm-Safian, Wayne Chapman",WL1E,harder_seep,30,10,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,2,,9,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,2,,2,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,2,,2,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,2,Stipa_miliacea,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Carduus_pycnocephalus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Sonchus_asper,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Medicago_polymorpha,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Pseudognaphalium_luteoalbum,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Lactuca_serriola,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,2,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,1,Erodium_cicutarium,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi",WL1W,harder_seep,30,30,,2,Bromus_diandrus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,26,,8,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,26,,1,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,6,,100,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,6,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-25,"Claire, Calen",WL2W,harder_seep,30,8,,1,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-25,"Claire, Calen",WL2W,harder_seep,30,8,,4,Cotula_coronopifolia,NON-NATIVE COVER,Wetland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U2E,harder_seep,30,12,,1,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U2E,harder_seep,30,12,,3,Olea_europaea,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,10,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,18,,3,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,12,,35,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,6,,19,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,26,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,0,,1,Sonchus_oleraceus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,0,,1,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,0,,19,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,0,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,10,,10,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,10,,19,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,30,,5,Asparagus_asparagoides,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,30,,1,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,24,,91,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,24,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,6,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,10,,15,Eucalyptus_globulus,NON-NATIVE COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,10,,40,Carpobrotus_edulis,NON-NATIVE COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,10,,45,Bromus_diandrus,NON-NATIVE COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,10,,15,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,NA
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,0,,1,Brassica_nigra,NON-NATIVE COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,0,,15,Carduus_pycnocephalus,NON-NATIVE COVER,Upland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Zak Bilodeau",U1W,harder_seep,30,0,,23,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,20,,1,Bromus_diandrus,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,20,,3,Polypogon_monspeliensis,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,20,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U2E,harder_seep,30,0,,0,,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,22,,80,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,22,,91,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-25,"Claire, Calen",WL2W,harder_seep,30,26,,3,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,24,,1,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,24,,0,,NON-NATIVE COVER,Upland,Phase 1
2025-10-23,"Calen Campos, Claire Wilhelm-Safian, Wayne Chapman",WL1E,harder_seep,30,2,,2,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,2,,3,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,2,,6,Atriplex_prostrata,NON-NATIVE COVER,Wetland,Phase 2
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,2,,13,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 2
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,0,,10,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-30,"Claire Wilhelm-Safian, Camryn Takahashi, Zoe Jenkins",WL1W,harder_seep,30,0,,2,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,12,,1,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,12,,2,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,12,,1,Sonchus_asper,NON-NATIVE COVER,Wetland,Phase 1
2025-11-13,"Claire Wilhelm-Safian, Wayne Chapman",WL1W,harder_seep,30,12,,32,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,14,,91,Eucalyptus_globulus,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,12,,2,Stipa_miliacea,NON-NATIVE COVER,Upland,Phase 1
2025-10-28,"Wayne, Calen, Sean, Gabe",U1W,harder_seep,30,12,,1,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,6,,1,Malva_parviflora,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,6,,1,Hirschfeldia_incana,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,6,,1,Helminthotheca_echioides,NON-NATIVE COVER,Upland,Phase 1
2025-10-21,"Calen Campos, Claire Wilhelm-Safian",U1E,harder_seep,30,6,,1,Oxalis_pes-caprae,NON-NATIVE COVER,Upland,Phase 1
2025-10-23,"Calen Campos, Claire Wilhelm-Safian, Wayne Chapman",WL1E,harder_seep,30,30,,1,Geranium_dissectum,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,30,,1,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,18,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-10-23,"Calen Campos, Claire Wilhelm-Safian, Wayne Chapman",WL1E,harder_seep,30,6,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL4W,harder_seep,30,22,,96,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,18,,3,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,0,,1,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,30,,1,Festuca_bromoides,NON-NATIVE COVER,Upland,Phase 1
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL4W,harder_seep,30,20,,0,,NON-NATIVE COVER,Wetland,Phase 2
2020-10-15,Wayne C,WL2W,harder_seep,30,26,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,26,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,28,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,12,,90,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,12,,5,Polypogon_monspeliensis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,12,,91,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,2,,90,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,2,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,2,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,16,,2,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,20,,6,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,20,,11,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,18,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,18,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,20,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,24,,1,Asparagus asparagoides,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,24,,8,Phalaris_aquatica,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,24,,4,Festuca_myuros,NON-NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,26,,0,,NON-NATIVE COVER,Wetland,Phase 1
2025-02-18,"Claire Wilhelm-Safian, Wayne Chapman, Charlotte Salitsky",WL3W,harder_seep,30,28,,89,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2025-01-31,Claire Wilhelm-Safian,WL2W,harder_seep,30,30,,7,Lactuca_serriola,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,30,,0,,NON-NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,26,,2,Plantago_coronopus,NON-NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,26,,5,Lysimachia_arvensis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,8,,10,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,6,,1,Lysimachia_arvensis,NON-NATIVE COVER,Upland,Phase 1
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,16,,4,Asparagus_asparagoides,NON-NATIVE COVER,Wetland,Phase 2
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,16,,1,Phalaris_aquatica,NON-NATIVE COVER,Wetland,Phase 2
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,16,,4,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 2
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,28,,90,Eucalyptus_globulus,NON-NATIVE COVER,Upland,NA
2025-02-11,"Claire Wilhelm-Safian, Lauren Varhula, Lauren Schnirch",U2W,harder_seep,30,28,,15,Carpobrotus_edulis,NON-NATIVE COVER,Upland,NA
2020-10-15,Wayne C,WL1W,harder_seep,30,10,,90,Eucalyptus_globulus,NON-NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,10,,100,Carpobrotus_edulis,NON-NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,0,,0,,NON-NATIVE COVER,Upland,Phase 1
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,2,,1,Rumex_crispus,NON-NATIVE COVER,Wetland,Phase 2
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,2,,1,Atriplex_prostrata,NON-NATIVE COVER,Wetland,Phase 2
2026-02-09,"Kaitlyn Porterfield, Claire  Wilhelm-Safian",WL3W,harder_seep,30,2,,5,Helminthotheca_echioides,NON-NATIVE COVER,Wetland,Phase 2
