ObjectID,GlobalID,Monitoring Date,Monitor Names,Vernal Pool?,Vernal Pool Name or Number,Vernal Pool Axis,Project Site,Unlisted Project Site,Lagoon Transect Name/Number,Unlisted Lagoon Transect Name/Number,NCOS Transect Name/Number,NP Transect Name/Number,Unlisted NP Transect Name/Number,Transect Name/Number,Total Transect Length,Transect Start Time,Transect Finish Time,Transect Notes,Transect Distance of Quadrat,Side of Transect (Left or Right),Vernal Pool Zone,Quadrat Notes (Optional),Percent Bare Ground,Percent Natural Thatch,Percent Mowed/Trimmed Thatch,Thatch Notes (Optional),Count of Native Species,Sum of Native Cover,Count of Non-Native Species,Sum of Non-Native Cover,Count of Unknown Species,Sum of Unknown Cover,Sum of Thatch,Sum of Other Cover,Bare Ground,SUM of ALL COVER,CreationDate,Creator,EditDate,Editor,Seep Transect Name/Number,WSW Transect Name/Number,x,y
3105,94e1cf74-20d0-407a-b93b-741249791983,7/1/2022 7:00:00 PM,"CB, JM",no,,,east_bluff,,,,,,,East Bluff B,70,11:12,,,62,Right,,,62,0,0,,2,38,0,0,0,0,0,0,62,100,7/1/2022 9:36:54 PM,ccber_user,7/1/2022 9:36:54 PM,ccber_user,,,-119.83674272306,34.4155678220439
3106,9f4b0d99-9279-47b6-8ea9-85d0193e308e,7/1/2022 7:00:00 PM,"CB, JM",no,,,east_bluff,,,,,,,East Bluff B,70,11:12,,,64,Left,,,90,9,0,,1,1,0,0,0,0,9,0,90,100,7/1/2022 9:36:55 PM,ccber_user,7/1/2022 9:36:55 PM,ccber_user,,,-119.836744061188,34.4155627218449
3107,130b622d-f3f2-4401-b07b-4116e465f998,7/1/2022 7:00:00 PM,"CB, JM",no,,,east_bluff,,,,,,,East Bluff B,70,11:12,,,66,Right,,,75,4,0,,2,21,0,0,0,0,4,0,75,100,7/1/2022 9:36:56 PM,ccber_user,7/1/2022 9:36:56 PM,ccber_user,,,-119.836722118111,34.4155759632633
3108,3eb7d234-29be-4fba-ae53-842e25c0847d,7/1/2022 7:00:00 PM,"CB, JM",no,,,east_bluff,,,,,,,East Bluff B,70,11:12,12:00,,68,Left,,,95,4,0,,1,1,0,0,0,0,4,0,95,100,7/1/2022 9:36:57 PM,ccber_user,7/1/2022 9:36:57 PM,ccber_user,,,-119.83669093107,34.4155855258115
3109,100c4b0d-9e06-4447-8304-8a5174456787,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP 3,,,,CP 3,50,09:30,,,0,Left,,,0,0,0,,3,7,2,93,0,0,0,0,0,100,7/7/2022 11:57:03 PM,ccber_user,7/7/2022 11:57:03 PM,ccber_user,,,-119.84444564,34.40594467
3110,353b8a85-c477-4f1d-b2c8-e49dbfcf29cc,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP 3,,,,CP 3,50,09:30,,,2,Right,,,0,0,0,,1,6,1,100,0,0,0,0,0,106,7/7/2022 11:57:05 PM,ccber_user,7/7/2022 11:57:05 PM,ccber_user,,,-119.84465777,34.40600366
3111,9ad2363c-3c11-410d-8ecd-d7ea15f2f936,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP 3,,,,CP 3,50,09:30,,,4,Left,,,0,0,0,,1,7,1,100,0,0,0,0,0,107,7/7/2022 11:57:06 PM,ccber_user,7/7/2022 11:57:06 PM,ccber_user,,,-119.84470148,34.40597554
3112,91b4788a-eb3c-452f-87ff-dc9040e9790c,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP 3,,,,CP 3,50,09:30,,,6,Right,,,0,0,0,,1,5,1,100,0,0,0,0,0,105,7/7/2022 11:57:07 PM,ccber_user,7/7/2022 11:57:07 PM,ccber_user,,,-119.84470739,34.40597251
3113,1637c665-2f28-4803-8596-7d0a5a2f0bac,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP 3,,,,CP 3,50,09:30,,,8,Left,,,0,0,0,,1,4,1,100,0,0,0,0,0,104,7/7/2022 11:57:08 PM,ccber_user,7/7/2022 11:57:08 PM,ccber_user,,,-119.84472817,34.40598566
3114,71f10cd2-a174-4543-a5ba-000c286aec20,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,10,Right,,,0,6,0,,1,1,1,100,0,0,6,0,0,107,7/7/2022 11:57:09 PM,ccber_user,7/7/2022 11:57:09 PM,ccber_user,,,-119.84472826,34.40598558
3115,913b60e4-1b53-46f2-ac22-70beede9f858,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,12,Left,,,0,3,0,,1,7,2,101,0,0,3,0,0,111,7/7/2022 11:57:10 PM,ccber_user,7/7/2022 11:57:10 PM,ccber_user,,,-119.84477366,34.40598711
3116,7f7eac83-21d4-469e-89db-8db4d8cd51c5,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,14,Right,,,0,0,0,,1,3,2,104,0,0,0,0,0,107,7/7/2022 11:57:11 PM,ccber_user,7/7/2022 11:57:11 PM,ccber_user,,,-119.8447991,34.40598032
3117,1100b89d-dde7-4fd5-873c-d251c8ffb3ab,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,16,Left,,,0,0,0,,0,0,2,110,0,0,0,0,0,110,7/7/2022 11:57:12 PM,ccber_user,7/7/2022 11:57:12 PM,ccber_user,,,-119.84484092,34.40598508
3118,11e5b8c1-5543-469b-b02d-dce6eac0e569,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,18,Right,,,0,50,0,Dead lupine,1,1,2,103,0,0,50,0,0,154,7/7/2022 11:57:13 PM,ccber_user,7/7/2022 11:57:13 PM,ccber_user,,,-119.84484146,34.40598001
3119,04a9d4c4-0f56-4a1e-b623-50264ab4c75b,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,20,Left,,,0,20,0,Dead lupine,0,0,2,125,0,0,20,0,0,145,7/7/2022 11:57:14 PM,ccber_user,7/7/2022 11:57:14 PM,ccber_user,,,-119.84488721,34.40599272
3120,8ed80257-3b71-49a8-922d-ec202f77c679,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,22,Right,,,0,0,0,,0,0,2,105,0,0,0,0,0,105,7/7/2022 11:57:15 PM,ccber_user,7/7/2022 11:57:15 PM,ccber_user,,,-119.84488381,34.40598293
3121,8cc31606-a77e-4561-9518-69a8a90c4328,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,24,Left,,,0,0,0,,0,0,2,106,0,0,0,0,0,106,7/7/2022 11:57:16 PM,ccber_user,7/7/2022 11:57:16 PM,ccber_user,,,-119.84489475,34.40599362
3122,d5e39fa2-8da0-437a-9892-5dc9be0750f1,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,26,Right,,,0,0,0,,0,0,2,106,0,0,0,0,0,106,7/7/2022 11:57:18 PM,ccber_user,7/7/2022 11:57:18 PM,ccber_user,,,-119.84494172,34.40597752
3123,b84abb21-ee8d-4573-a966-69a3bd60d355,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,28,Left,,,0,0,0,,0,0,2,103,0,0,0,0,0,103,7/7/2022 11:57:19 PM,ccber_user,7/7/2022 11:57:19 PM,ccber_user,,,-119.8449516,34.40599386
3124,f4f9d254-4efe-4eb3-a1fa-87a0bd17b15a,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,30,Right,,,0,0,0,,0,0,2,101,0,0,0,0,0,101,7/7/2022 11:57:20 PM,ccber_user,7/7/2022 11:57:20 PM,ccber_user,,,-119.8449801,34.40597313
3125,6d30eed4-67d9-422f-9d65-b0e751274c29,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,32,Left,,,0,0,0,,0,0,1,100,0,0,0,0,0,100,7/7/2022 11:57:21 PM,ccber_user,7/7/2022 11:57:21 PM,ccber_user,,,-119.84498797,34.40597768
3126,5ef10349-83db-4c4d-bba3-2966f857d899,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,34,Right,,,0,0,0,,0,0,1,100,0,0,0,0,0,100,7/7/2022 11:57:22 PM,ccber_user,7/7/2022 11:57:22 PM,ccber_user,,,-119.8450234,34.40595885
3127,f3660080-8abb-45f8-8d4c-89762f765be3,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,36,Left,,,0,1,0,,1,2,2,104,0,0,1,0,0,107,7/7/2022 11:57:23 PM,ccber_user,7/7/2022 11:57:23 PM,ccber_user,,,-119.8450479,34.40597559
3128,bdf6c714-bdcc-49a6-9349-d010e4e5dc8b,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,38,Right,,,0,0,0,,1,75,2,86,0,0,0,0,0,161,7/7/2022 11:57:24 PM,ccber_user,7/7/2022 11:57:24 PM,ccber_user,,,-119.84505293,34.40596664
3129,28af4d07-2acb-453e-990c-8508b46ffc3f,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,40,Left,,,0,30,0,Baccharis,0,0,3,104,0,0,30,0,0,134,7/7/2022 11:57:25 PM,ccber_user,7/7/2022 11:57:25 PM,ccber_user,,,-119.84506905,34.40597483
3130,33ac1a68-20d9-4669-bbdf-c7a236f80fbf,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,42,Right,,,0,10,0,,1,2,3,92,0,0,10,0,0,104,7/7/2022 11:57:27 PM,ccber_user,7/7/2022 11:57:27 PM,ccber_user,,,-119.84507574,34.40598654
3131,3207a2c2-6e6f-4156-8481-e38808d73e9c,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,44,Left,,,0,0,0,,1,1,3,111,0,0,0,0,0,112,7/7/2022 11:57:28 PM,ccber_user,7/7/2022 11:57:28 PM,ccber_user,,,-119.84511763,34.40599093
3132,3827e022-f994-4566-9133-d49e2f785b42,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,,,46,Right,,,4,24,0,,1,26,2,60,0,0,24,0,4,114,7/7/2022 11:57:29 PM,ccber_user,7/7/2022 11:57:29 PM,ccber_user,,,-119.84512621,34.40598116
3133,0e1d8887-825a-4440-aee6-5ded9e9329d5,7/7/2022 7:00:00 PM,"CB, M H",no,,,campus_lagoon,,UNLISTED,CP3,,,,CP3,50,09:30,10:42,,48,Left,,,0,34,0,,1,4,1,62,0,0,34,0,0,100,7/7/2022 11:57:30 PM,ccber_user,7/7/2022 11:57:30 PM,ccber_user,,,-119.84517112,34.40597278
3134,136c0d81-4248-4ab6-a625-972c47bd8743,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,0,Left,,,12,12,0,,1,1,1,75,0,0,12,0,12,100,7/7/2022 11:57:32 PM,ccber_user,7/7/2022 11:57:32 PM,ccber_user,,,-119.84456015,34.40594079
3135,e81abe93-16f0-47f8-b226-40ecae5a1e6e,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,2,Right,,,0,0,0,,2,3,3,110,0,0,0,0,0,113,7/7/2022 11:57:33 PM,ccber_user,7/7/2022 11:57:33 PM,ccber_user,,,-119.84547735,34.40565946
3136,fdfd1a8a-b474-46d5-82d9-f009e31b0718,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,4,Left,,,35,15,0,,2,22,3,28,0,0,15,0,35,100,7/7/2022 11:57:34 PM,ccber_user,7/7/2022 11:57:34 PM,ccber_user,,,-119.84550507,34.40566939
3137,f75b7afb-1a95-4788-82d9-5bdee37f9bb9,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,6,Right,,,0,0,0,,2,35,2,101,0,0,0,0,0,136,7/7/2022 11:57:35 PM,ccber_user,7/7/2022 11:57:35 PM,ccber_user,,,-119.84553015,34.40569849
3138,3c87c83c-2eff-4c9c-8fd8-2263b2c428ac,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,8,Left,,,0,0,0,,0,0,1,100,0,0,0,0,0,100,7/7/2022 11:57:36 PM,ccber_user,7/7/2022 11:57:36 PM,ccber_user,,,-119.84554187,34.40567965
3139,ddcd635e-f352-4b60-8b86-d30b7aaa937f,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,10,Right,,,0,0,0,,0,0,1,100,0,0,0,0,0,100,7/7/2022 11:57:37 PM,ccber_user,7/7/2022 11:57:37 PM,ccber_user,,,-119.84555135,34.40568516
3140,35519a72-1821-46f8-8e16-c987f355bb54,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,12,Left,,,0,0,0,,0,0,2,103,0,0,0,0,0,103,7/7/2022 11:57:39 PM,ccber_user,7/7/2022 11:57:39 PM,ccber_user,,,-119.84558885,34.40569993
3141,67800a6c-94b1-4cfb-89aa-d434b1f8a2a5,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,14,Right,,,0,0,0,,1,1,2,104,0,0,0,0,0,105,7/7/2022 11:57:40 PM,ccber_user,7/7/2022 11:57:40 PM,ccber_user,,,-119.84561532,34.40569942
3142,e9c072e7-8f8f-4215-a36c-5ae2d4f4f717,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,16,Left,,,0,0,0,,0,0,2,105,0,0,0,0,0,105,7/7/2022 11:57:40 PM,ccber_user,7/7/2022 11:57:40 PM,ccber_user,,,-119.84564043,34.4057251
3143,61c85086-db51-4854-a33b-12cf176ef1e4,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,18,Right,,,0,0,0,,0,0,3,106,0,0,0,0,0,106,7/7/2022 11:57:42 PM,ccber_user,7/7/2022 11:57:42 PM,ccber_user,,,-119.8456516,34.40572459
3144,ca81d33f-8a20-41ea-a346-8cfecb813d1d,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,20,Left,,,0,0,0,,0,0,2,105,0,0,0,0,0,105,7/7/2022 11:57:43 PM,ccber_user,7/7/2022 11:57:43 PM,ccber_user,,,-119.84566591,34.40572836
3145,fbd2b39f-cc6f-42e5-9f4d-a5cc4a6d9dd1,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,22,Right,,,0,0,0,,1,1,2,104,0,0,0,0,0,105,7/7/2022 11:57:44 PM,ccber_user,7/7/2022 11:57:44 PM,ccber_user,,,-119.84566603,34.4057284
3146,beb572ec-af1e-4430-b402-815de7074b33,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,24,Left,,,0,10,0,,0,0,2,104,0,0,10,0,0,114,7/7/2022 11:57:45 PM,ccber_user,7/7/2022 11:57:45 PM,ccber_user,,,-119.84570401,34.40574705
3147,bb99f5f5-9b7c-4ccd-93d1-b457a434f65f,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,26,Right,,,1,0,0,,0,0,2,102,0,0,0,0,1,103,7/7/2022 11:57:46 PM,ccber_user,7/7/2022 11:57:46 PM,ccber_user,,,-119.84573456,34.40574568
3148,0bdee2e6-2ec5-4e6e-ab76-d8fbd9a1dc8b,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,28,Left,,,5,12,0,,0,0,2,83,0,0,12,0,5,100,7/7/2022 11:57:46 PM,ccber_user,7/7/2022 11:57:46 PM,ccber_user,,,-119.84574626,34.40575529
3149,e45177ff-302e-4616-a9c0-9ec5278f3a56,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,30,Right,,,6,43,0,,0,0,2,51,0,0,43,0,6,100,7/7/2022 11:57:47 PM,ccber_user,7/7/2022 11:57:47 PM,ccber_user,,,-119.8457789,34.4057604
3150,a8299433-78c0-4048-8b1c-137de94cd05d,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,32,Left,,,15,35,0,,0,0,2,50,0,0,35,0,15,100,7/7/2022 11:57:48 PM,ccber_user,7/7/2022 11:57:48 PM,ccber_user,,,-119.84576691,34.40578684
3151,5e3c40e3-bbb7-418c-9434-5205ee0c6f0d,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,34,Right,,,0,0,0,,1,3,0,0,0,0,0,97,0,100,7/7/2022 11:57:49 PM,ccber_user,7/7/2022 11:57:49 PM,ccber_user,,,-119.84580653,34.4057636
3152,9d2a45ff-6a5b-4fc5-b94c-e64e8f2c0c80,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,36,Left,,,0,0,0,,1,1,0,0,0,0,0,100,0,101,7/7/2022 11:57:50 PM,ccber_user,7/7/2022 11:57:50 PM,ccber_user,,,-119.8458077,34.4057704
3153,4ee16d48-2ac0-45a0-99cc-9af675f345a2,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,38,Right,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/7/2022 11:57:51 PM,ccber_user,7/7/2022 11:57:51 PM,ccber_user,,,-119.84580811,34.40577024
3154,7718dc3e-96e4-4717-ad75-5ec28615f2c0,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,40,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/7/2022 11:57:52 PM,ccber_user,7/7/2022 11:57:52 PM,ccber_user,,,-119.84583382,34.40579127
3155,13ba54a4-1652-41ff-8f59-d6f2f39e90d7,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,42,Right,,,0,0,0,,1,1,5,32,0,0,0,67,0,100,7/7/2022 11:57:53 PM,ccber_user,7/7/2022 11:57:53 PM,ccber_user,,,-119.84589864,34.40580028
3156,cec87907-5acb-40a2-bb15-621927016526,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,42,Right,,,0,0,0,,1,1,5,32,0,0,0,67,0,100,7/11/2022 11:53:58 PM,ccber_user,7/11/2022 11:53:58 PM,ccber_user,,,-119.84589864,34.40580028
3157,58dcc555-f440-4941-9e4f-4f4732d3462a,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,44,Left,,,0,0,0,,1,2,4,14,0,0,0,84,0,100,7/11/2022 11:53:59 PM,ccber_user,7/11/2022 11:53:59 PM,ccber_user,,,-119.84593345,34.40584406
3158,a2072f9c-3b0e-44af-a194-df71d7a18478,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,46,Right,,,20,14,0,,3,35,2,31,0,0,14,0,20,100,7/11/2022 11:54:00 PM,ccber_user,7/11/2022 11:54:00 PM,ccber_user,,,-119.84592473,34.40584172
3159,0bbf8888-747d-43f6-9634-7292aafa8b63,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,48,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:01 PM,ccber_user,7/11/2022 11:54:01 PM,ccber_user,,,-119.84591768,34.40583301
3160,4156a364-90bc-4584-85af-fd5e055c1d9d,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,50,Right,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:02 PM,ccber_user,7/11/2022 11:54:02 PM,ccber_user,,,-119.84611133,34.40592433
3161,940eaa4c-0b73-49bb-bde7-a259cc47702a,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,52,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:03 PM,ccber_user,7/11/2022 11:54:03 PM,ccber_user,,,-119.84611084,34.40592176
3162,7dee16da-a3a8-40d4-8410-ac0f5b6728d3,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,54,Right,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:04 PM,ccber_user,7/11/2022 11:54:04 PM,ccber_user,,,-119.84611129,34.40592156
3163,bd22f51a-5250-483d-80c3-6a100318cb54,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,56,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:05 PM,ccber_user,7/11/2022 11:54:05 PM,ccber_user,,,-119.84611148,34.40592144
3164,73350e98-72c3-4c22-a87e-027b642526a9,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,58,Right,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:06 PM,ccber_user,7/11/2022 11:54:06 PM,ccber_user,,,-119.84611164,34.40592124
3165,89eb5a95-996e-49b1-ab3e-d81c3b4b4e3c,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,60,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:07 PM,ccber_user,7/11/2022 11:54:07 PM,ccber_user,,,-119.84611152,34.40592117
3166,fd0a7915-6b48-43c2-ac65-450c6ac39ebd,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,62,Right,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:09 PM,ccber_user,7/11/2022 11:54:09 PM,ccber_user,,,-119.84611762,34.40590775
3167,f6ee1499-3739-4231-982f-beeac41b238f,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,64,Left,,,0,0,0,,0,0,0,0,0,0,0,100,0,100,7/11/2022 11:54:10 PM,ccber_user,7/11/2022 11:54:10 PM,ccber_user,,,-119.84611718,34.40590762
3168,1be9a9c6-cfe8-4f7c-b7ff-3c8d3604cd0b,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,,,66,Right,,,0,0,0,,2,36,0,0,0,0,0,64,0,100,7/11/2022 11:54:11 PM,ccber_user,7/11/2022 11:54:11 PM,ccber_user,,,-119.84611681,34.40590731
3169,24650f74-8bb3-44e6-894c-e80b28862fba,7/7/2022 7:00:00 PM,"CB, MH",no,,,campus_lagoon,,UNLISTED,CP4,,,,CP4,70,10:55,13:47,,68,Left,,,40,3,0,,3,14,7,40,0,0,3,3,40,100,7/11/2022 11:54:12 PM,ccber_user,7/11/2022 11:54:12 PM,ccber_user,,,-119.84614019,34.40591681
3170,f4f8f990-4666-4d8f-a003-246bb5802f28,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,0,Left,,,17,17,60,,1,2,2,7,0,0,77,0,17,103,7/11/2022 11:54:14 PM,ccber_user,7/11/2022 11:54:14 PM,ccber_user,,,-119.87130409,34.42096051
3171,8e7e8371-6380-4786-9fc7-8da5e746d816,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,3,Right,,,55,10,0,,2,30,2,13,0,0,10,0,55,108,7/11/2022 11:54:16 PM,ccber_user,7/11/2022 11:54:16 PM,ccber_user,,,-119.87126346,34.4208985
3172,dd174b88-1245-4918-af15-2231cd3420bb,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,6,Left,,,1,50,0,,3,26,7,32,1,1,50,0,1,110,7/11/2022 11:54:18 PM,ccber_user,7/11/2022 11:54:18 PM,ccber_user,,,-119.87125354,34.42091166
3173,a33ea104-ad95-49ba-8a52-eb55d48b5dcb,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,9,Right,,,1,10,45,,5,21,6,30,0,0,55,0,1,107,7/11/2022 11:54:19 PM,ccber_user,7/11/2022 11:54:19 PM,ccber_user,,,-119.87125287,34.42096989
3174,d298db5e-4922-419f-9b11-ff755452bcf0,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,12,Left,,,0,30,0,,4,94,3,73,0,0,30,0,0,197,7/11/2022 11:54:20 PM,ccber_user,7/11/2022 11:54:20 PM,ccber_user,,,-119.8712882,34.42102352
3175,fafc779a-bb4e-4b1a-aa18-2838bf6bb739,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,15,Right,,,13,2,0,,6,76,4,31,0,0,2,0,13,122,7/11/2022 11:54:21 PM,ccber_user,7/11/2022 11:54:21 PM,ccber_user,,,-119.87124512,34.42096676
3176,a3a7d9d8-4984-4b6b-b6c8-f35fdc219001,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,18,Left,,,3,13,0,,6,107,2,7,0,0,13,0,3,130,7/11/2022 11:54:22 PM,ccber_user,7/11/2022 11:54:22 PM,ccber_user,,,-119.87126634,34.42105191
3177,d708a887-c26f-4f03-bb67-e4a4ff84363f,7/11/2022 7:00:00 PM,"Ethan A, Claire W-S",no,,,ncos,,,,BM-01,,,,30,12:58,,,21,Right,,,0,3,20,,4,90,5,8,0,0,23,0,0,121,7/11/2022 11:54:23 PM,ccber_user,7/11/2022 11:54:23 PM,ccber_user,,,-119.87130636,34.42108441
